2024-11-30 23:54:02,813 - INFO - Starting extraction process using index: data/negative_tics.csv
2024-11-30 23:54:02,821 - INFO - Loaded index CSV: data/negative_tics.csv
2024-11-30 23:54:02,855 - INFO - Saved light curve data to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/LC_EXT/66356824_1_LC.csv
2024-11-30 23:54:02,855 - INFO - Saved aperture mask to: /run/media/maverick/X10 Pro/exoplanetDatasetReindexedFinal/negative_extract/AP_EXT/66356824_1_AP.npy
2024-11-30 23:54:02,881 - DEBUG - Loaded backend qtagg version 5.15.10.
2024-11-30 23:54:02,928 - DEBUG - findfont: Matching sans\-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=10.0.
2024-11-30 23:54:02,929 - DEBUG - findfont: score(FontEntry(fname='/home/maverick/anaconda3/lib/python3.12/site-packages/matplotlib/mpl-data/fonts/ttf/cmb10.ttf', name='cmb10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-11-30 23:54:02,931 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansTeluguUI-Medium.ttf', name='Noto Sans Telugu UI', style='normal', variant='normal', weight=500, stretch='normal', size='scalable')) = 10.145
2024-11-30 23:54:02,931 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansMalayalam-Bold.ttf', name='Noto Sans Malayalam', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-11-30 23:54:02,931 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansGurmukhiUI-SemiCondensedExtraBold.ttf', name='Noto Sans Gurmukhi UI SemiCondensed', style='normal', variant='normal', weight=800, stretch='condensed', size='scalable')) = 10.629999999999999
2024-11-30 23:54:02,931 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifDevanagari-ExtraCondensedBold.ttf', name='Noto Serif Devanagari', style='normal', variant='normal', weight=700, stretch='condensed', size='scalable')) = 10.535
2024-11-30 23:54:02,931 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/URWBookman-DemiItalic.otf', name='URW Bookman', style='italic', variant='normal', weight=600, stretch='normal', size='scalable')) = 11.24
2024-11-30 23:54:02,931 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansKhmer-ExtraBold.ttf', name='Noto Sans Khmer', style='normal', variant='normal', weight=800, stretch='normal', size='scalable')) = 10.43
2024-11-30 23:54:02,931 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifLao-ExtraCondensedLight.ttf', name='Noto Serif Lao ExtraCondensed', style='normal', variant='normal', weight=300, stretch='condensed', size='scalable')) = 10.344999999999999
2024-11-30 23:54:02,931 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifEthiopic-SemiCondensedSemiBold.ttf', name='Noto Serif Ethiopic SemiCondensed', style='normal', variant='normal', weight=600, stretch='condensed', size='scalable')) = 10.44
2024-11-30 23:54:02,931 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerif-CondensedMediumItalic.ttf', name='Noto Serif', style='italic', variant='normal', weight=500, stretch='condensed', size='scalable')) = 11.344999999999999
2024-11-30 23:54:02,931 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerif-ExtraCondensedExtraBoldItalic.ttf', name='Noto Serif', style='italic', variant='normal', weight=800, stretch='condensed', size='scalable')) = 11.629999999999999
2024-11-30 23:54:02,931 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansMalayalamUI-Black.ttf', name='Noto Sans Malayalam UI', style='normal', variant='normal', weight=900, stretch='normal', size='scalable')) = 10.525
2024-11-30 23:54:02,931 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifDisplay-CondensedBoldItalic.ttf', name='Noto Serif Display Condensed', style='italic', variant='normal', weight=700, stretch='condensed', size='scalable')) = 11.535
2024-11-30 23:54:02,931 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansTeluguUI-CondensedMedium.ttf', name='Noto Sans Telugu UI', style='normal', variant='normal', weight=500, stretch='condensed', size='scalable')) = 10.344999999999999
2024-11-30 23:54:02,931 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansHebrew-ExtraCondensedMedium.ttf', name='Noto Sans Hebrew', style='normal', variant='normal', weight=500, stretch='condensed', size='scalable')) = 10.344999999999999
2024-11-30 23:54:02,931 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansTamilUI-ExtraCondensedThin.ttf', name='Noto Sans Tamil UI ExtraCondensed', style='normal', variant='normal', weight=100, stretch='condensed', size='scalable')) = 10.535
2024-11-30 23:54:02,931 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansBengali-ExtraBold.ttf', name='Noto Sans Bengali', style='normal', variant='normal', weight=800, stretch='normal', size='scalable')) = 10.43
2024-11-30 23:54:02,931 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansTeluguUI-SemiCondensedLight.ttf', name='Noto Sans Telugu UI', style='normal', variant='normal', weight=300, stretch='condensed', size='scalable')) = 10.344999999999999
2024-11-30 23:54:02,931 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansMalayalamUI-Light.ttf', name='Noto Sans Malayalam UI', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145
2024-11-30 23:54:02,931 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansSinhala-CondensedBlack.ttf', name='Noto Sans Sinhala Condensed', style='normal', variant='normal', weight=900, stretch='condensed', size='scalable')) = 10.725
2024-11-30 23:54:02,931 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansKannada-Regular.ttf', name='Noto Sans Kannada', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-11-30 23:54:02,931 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/NimbusSansNarrow-Bold.otf', name='Nimbus Sans Narrow', style='normal', variant='normal', weight=700, stretch='condensed', size='scalable')) = 10.535
2024-11-30 23:54:02,931 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifDisplay-ExtraCondensedSemiBold.ttf', name='Noto Serif Display ExtraCondensed', style='normal', variant='normal', weight=600, stretch='condensed', size='scalable')) = 10.44
2024-11-30 23:54:02,931 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSans-ExtraCondensedThinItalic.ttf', name='Noto Sans', style='italic', variant='normal', weight=100, stretch='condensed', size='scalable')) = 11.535
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifHebrew-ExtraCondensedMedium.ttf', name='Noto Serif Hebrew', style='normal', variant='normal', weight=500, stretch='condensed', size='scalable')) = 10.344999999999999
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansEthiopic-ExtraCondensedMedium.ttf', name='Noto Sans Ethiopic ExtraCondensed', style='normal', variant='normal', weight=500, stretch='condensed', size='scalable')) = 10.344999999999999
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifTamil-Light.ttf', name='Noto Serif Tamil', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansKannada-CondensedMedium.ttf', name='Noto Sans Kannada', style='normal', variant='normal', weight=500, stretch='condensed', size='scalable')) = 10.344999999999999
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerif-CondensedExtraLight.ttf', name='Noto Serif', style='normal', variant='normal', weight=200, stretch='condensed', size='scalable')) = 10.44
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifSinhala-ExtraLight.ttf', name='Noto Serif Sinhala', style='normal', variant='normal', weight=200, stretch='normal', size='scalable')) = 10.24
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansTamil-SemiBold.ttf', name='Noto Sans Tamil', style='normal', variant='normal', weight=600, stretch='normal', size='scalable')) = 10.24
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansTeluguUI-CondensedBold.ttf', name='Noto Sans Telugu UI', style='normal', variant='normal', weight=700, stretch='condensed', size='scalable')) = 10.535
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansArabicUI-Condensed.ttf', name='Noto Sans Arabic UI', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansLaoLooped-ExtraCondensedBlack.ttf', name='Noto Sans Lao Looped ExtraCondensed', style='normal', variant='normal', weight=900, stretch='condensed', size='scalable')) = 10.725
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/NimbusMonoPS-Regular.otf', name='Nimbus Mono PS', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansSinhalaUI-CondensedBlack.ttf', name='Noto Sans Sinhala UI Condensed', style='normal', variant='normal', weight=900, stretch='condensed', size='scalable')) = 10.725
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifMalayalam-Medium.ttf', name='Noto Serif Malayalam', style='normal', variant='normal', weight=500, stretch='normal', size='scalable')) = 10.145
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansLao-CondensedSemiBold.ttf', name='Noto Sans Lao Condensed', style='normal', variant='normal', weight=600, stretch='condensed', size='scalable')) = 10.44
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansSymbols-SemiBold.ttf', name='Noto Sans Symbols', style='normal', variant='normal', weight=600, stretch='normal', size='scalable')) = 10.24
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansTest-Regular.ttf', name='Noto Sans Test', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansMalayalamUI-Medium.ttf', name='Noto Sans Malayalam UI', style='normal', variant='normal', weight=500, stretch='normal', size='scalable')) = 10.145
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifLao-Bold.ttf', name='Noto Serif Lao', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifDisplay-ExtraCondensedExtraLightItalic.ttf', name='Noto Serif Display ExtraCondensed', style='italic', variant='normal', weight=200, stretch='condensed', size='scalable')) = 11.44
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansLaoLooped-CondensedThin.ttf', name='Noto Sans Lao Looped Condensed', style='normal', variant='normal', weight=100, stretch='condensed', size='scalable')) = 10.535
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansDevanagariUI-CondensedThin.ttf', name='Noto Sans Devanagari UI Condensed', style='normal', variant='normal', weight=100, stretch='condensed', size='scalable')) = 10.535
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansDevanagari-CondensedSemiBold.ttf', name='Noto Sans Devanagari', style='normal', variant='normal', weight=600, stretch='condensed', size='scalable')) = 10.44
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifKhmer-ExtraCondensedExtraBold.ttf', name='Noto Serif Khmer', style='normal', variant='normal', weight=800, stretch='condensed', size='scalable')) = 10.629999999999999
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansKannadaUI-SemiCondensedSemiBold.ttf', name='Noto Sans Kannada UI', style='normal', variant='normal', weight=600, stretch='condensed', size='scalable')) = 10.44
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifDisplay-Medium.ttf', name='Noto Serif Display', style='normal', variant='normal', weight=500, stretch='normal', size='scalable')) = 10.145
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifArmenian-CondensedThin.ttf', name='Noto Serif Armenian', style='normal', variant='normal', weight=100, stretch='condensed', size='scalable')) = 10.535
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansArabicUI-CondensedThin.ttf', name='Noto Sans Arabic UI', style='normal', variant='normal', weight=100, stretch='condensed', size='scalable')) = 10.535
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansThai-SemiCondensed.ttf', name='Noto Sans Thai', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansLao-Bold.ttf', name='Noto Sans Lao', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSans-SemiCondensedExtraLightItalic.ttf', name='Noto Sans', style='italic', variant='normal', weight=200, stretch='condensed', size='scalable')) = 11.44
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansTelugu-Medium.ttf', name='Noto Sans Telugu', style='normal', variant='normal', weight=500, stretch='normal', size='scalable')) = 10.145
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifTamil-MediumItalic.ttf', name='Noto Serif Tamil', style='italic', variant='normal', weight=500, stretch='normal', size='scalable')) = 11.145
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansBengali-SemiCondensed.ttf', name='Noto Sans Bengali SemiCondensed', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/liberation/LiberationSerif-Bold.ttf', name='Liberation Serif', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansSinhala-ExtraLight.ttf', name='Noto Sans Sinhala', style='normal', variant='normal', weight=200, stretch='normal', size='scalable')) = 10.24
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansTelugu-Thin.ttf', name='Noto Sans Telugu', style='normal', variant='normal', weight=100, stretch='normal', size='scalable')) = 10.335
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifDisplay-Condensed.ttf', name='Noto Serif Display Condensed', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/TTF/DejaVuSansMono-Oblique.ttf', name='DejaVu Sans Mono', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansMono-SemiCondensedBold.ttf', name='Noto Sans Mono', style='normal', variant='normal', weight=700, stretch='condensed', size='scalable')) = 10.535
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerif-CondensedMedium.ttf', name='Noto Serif', style='normal', variant='normal', weight=500, stretch='condensed', size='scalable')) = 10.344999999999999
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansLao-CondensedBold.ttf', name='Noto Sans Lao Condensed', style='normal', variant='normal', weight=700, stretch='condensed', size='scalable')) = 10.535
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifArmenian-ExtraCondensedExtraLight.ttf', name='Noto Serif Armenian', style='normal', variant='normal', weight=200, stretch='condensed', size='scalable')) = 10.44
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansMalayalamUI-CondensedExtraLight.ttf', name='Noto Sans Malayalam UI Condensed', style='normal', variant='normal', weight=200, stretch='condensed', size='scalable')) = 10.44
2024-11-30 23:54:02,932 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerif-CondensedBlack.ttf', name='Noto Serif', style='normal', variant='normal', weight=900, stretch='condensed', size='scalable')) = 10.725
2024-11-30 23:54:02,933 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansDevanagariUI-CondensedExtraLight.ttf', name='Noto Sans Devanagari UI Condensed', style='normal', variant='normal', weight=200, stretch='condensed', size='scalable')) = 10.44
2024-11-30 23:54:02,933 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansHebrew-SemiCondensedBold.ttf', name='Noto Sans Hebrew', style='normal', variant='normal', weight=700, stretch='condensed', size='scalable')) = 10.535
2024-11-30 23:54:02,933 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansDevanagariUI-CondensedLight.ttf', name='Noto Sans Devanagari UI Condensed', style='normal', variant='normal', weight=300, stretch='condensed', size='scalable')) = 10.344999999999999
2024-11-30 23:54:02,933 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSans-CondensedMedium.ttf', name='Noto Sans', style='normal', variant='normal', weight=500, stretch='condensed', size='scalable')) = 10.344999999999999
2024-11-30 23:54:02,933 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoFangsongKSSRotated-Regular.ttf', name='Noto Fangsong KSS Rotated', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-11-30 23:54:02,933 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifKhmer-CondensedExtraLight.ttf', name='Noto Serif Khmer', style='normal', variant='normal', weight=200, stretch='condensed', size='scalable')) = 10.44
2024-11-30 23:54:02,933 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifArmenian-SemiCondensed.ttf', name='Noto Serif Armenian', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25
2024-11-30 23:54:02,933 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifMakasar-Regular.ttf', name='Noto Serif Makasar', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2024-11-30 23:54:02,933 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSerifEthiopic-CondensedBlack.ttf', name='Noto Serif Ethiopic Condensed', style='normal', variant='normal', weight=900, stretch='condensed', size='scalable')) = 10.725
2024-11-30 23:54:02,933 - DEBUG - findfont: score(FontEntry(fname='/usr/share/fonts/noto/NotoSansGeorgian-ExtraCondensedSemiBold.ttf', name='Noto Sans Georgian', style='normal', variant='normal', weight=600, stretch='condensed', size='scalable')) = 10.44
